cohort_19_in,number_in_ss_cohort,region,la_code_9,la_code_3,la_name,fsm,sen,category,value
2022,4487,Yorkshire and the Humber,E08000019,373,Sheffield,ALL,No SEN,Level 2,81.23467796
2022,224,Yorkshire and the Humber,E08000019,373,Sheffield,ALL,SEN with statements or EHC plans,Level 2,22.76785714
2022,567,Yorkshire and the Humber,E08000019,373,Sheffield,ALL,SEN without statements or EHC plans,Level 2,49.91181658
2022,4193,Yorkshire and the Humber,E08000019,373,Sheffield,Not eligible for FSM,ALL,Level 2,81.49296446
2022,1085,Yorkshire and the Humber,E08000019,373,Sheffield,Eligible for FSM,ALL,Level 2,51.79723502
2022,6135,Yorkshire and the Humber,E08000032,380,Bradford,ALL,ALL,Level 2,72.4205379
2022,5131,Yorkshire and the Humber,E08000032,380,Bradford,ALL,No SEN,Level 2,77.89904502
2022,186,Yorkshire and the Humber,E08000032,380,Bradford,ALL,SEN with statements or EHC plans,Level 2,19.89247312
2022,818,Yorkshire and the Humber,E08000032,380,Bradford,ALL,SEN without statements or EHC plans,Level 2,50
2022,4953,Yorkshire and the Humber,E08000032,380,Bradford,Not eligible for FSM,ALL,Level 2,76.13567535
2022,1182,Yorkshire and the Humber,E08000032,380,Bradford,Eligible for FSM,ALL,Level 2,56.85279188
2022,2559,Yorkshire and the Humber,E08000033,381,Calderdale,ALL,ALL,Level 2,81.43806174
2022,2235,Yorkshire and the Humber,E08000033,381,Calderdale,ALL,No SEN,Level 2,85.14541387
2022,80,Yorkshire and the Humber,E08000033,381,Calderdale,ALL,SEN with statements or EHC plans,Level 2,23.75
2022,244,Yorkshire and the Humber,E08000033,381,Calderdale,ALL,SEN without statements or EHC plans,Level 2,66.39344262
2022,2196,Yorkshire and the Humber,E08000033,381,Calderdale,Not eligible for FSM,ALL,Level 2,84.88160291
2022,363,Yorkshire and the Humber,E08000033,381,Calderdale,Eligible for FSM,ALL,Level 2,60.60606061
2022,4730,Yorkshire and the Humber,E08000034,382,Kirklees,ALL,ALL,Level 2,80.80338266
2022,4096,Yorkshire and the Humber,E08000034,382,Kirklees,ALL,No SEN,Level 2,86.01074219
2022,187,Yorkshire and the Humber,E08000034,382,Kirklees,ALL,SEN with statements or EHC plans,Level 2,30.48128342
2022,447,Yorkshire and the Humber,E08000034,382,Kirklees,ALL,SEN without statements or EHC plans,Level 2,54.13870246
2022,3750,Yorkshire and the Humber,E08000034,382,Kirklees,Not eligible for FSM,ALL,Level 2,85.2
2022,980,Yorkshire and the Humber,E08000034,382,Kirklees,Eligible for FSM,ALL,Level 2,63.97959184
2022,7543,Yorkshire and the Humber,E08000035,383,Leeds,ALL,ALL,Level 2,76.99854169
2022,6570,Yorkshire and the Humber,E08000035,383,Leeds,ALL,No SEN,Level 2,81.85692542
2022,244,Yorkshire and the Humber,E08000035,383,Leeds,ALL,SEN with statements or EHC plans,Level 2,15.57377049
2022,729,Yorkshire and the Humber,E08000035,383,Leeds,ALL,SEN without statements or EHC plans,Level 2,53.77229081
2022,6292,Yorkshire and the Humber,E08000035,383,Leeds,Not eligible for FSM,ALL,Level 2,81.72282263
2022,1251,Yorkshire and the Humber,E08000035,383,Leeds,Eligible for FSM,ALL,Level 2,53.23741007
2022,2118,South West,E06000030,866,Swindon,ALL,ALL,Level 2,81.3503305
2022,1756,South West,E06000030,866,Swindon,ALL,No SEN,Level 2,86.61731207
2022,103,South West,E06000030,866,Swindon,ALL,SEN with statements or EHC plans,Level 2,36.89320388
2022,259,South West,E06000030,866,Swindon,ALL,SEN without statements or EHC plans,Level 2,63.32046332
2022,1869,South West,E06000030,866,Swindon,Not eligible for FSM,ALL,Level 2,84.21615837
2022,249,South West,E06000030,866,Swindon,Eligible for FSM,ALL,Level 2,59.83935743
2022,5135,South West,E06000052,908,Cornwall,ALL,ALL,Level 2,81.67478092
2022,4433,South West,E06000052,908,Cornwall,ALL,No SEN,Level 2,86.53282202
2022,167,South West,E06000052,908,Cornwall,ALL,SEN with statements or EHC plans,Level 2,28.74251497
2022,535,South West,E06000052,908,Cornwall,ALL,SEN without statements or EHC plans,Level 2,57.94392523
2022,4564,South West,E06000052,908,Cornwall,Not eligible for FSM,ALL,Level 2,84.13672217
2022,571,South West,E06000052,908,Cornwall,Eligible for FSM,ALL,Level 2,61.99649737
2022,4824,South West,E06000054,865,Wiltshire,ALL,ALL,Level 2,84.12106136
2022,4175,South West,E06000054,865,Wiltshire,ALL,No SEN,Level 2,88.71856287
2022,165,South West,E06000054,865,Wiltshire,ALL,SEN with statements or EHC plans,Level 2,32.72727273
2022,484,South West,E06000054,865,Wiltshire,ALL,SEN without statements or EHC plans,Level 2,61.98347107
2022,4444,South West,E06000054,865,Wiltshire,Not eligible for FSM,ALL,Level 2,86.11611161
2022,380,South West,E06000054,865,Wiltshire,Eligible for FSM,ALL,Level 2,60.78947368
2022,3557,South West,E06000058,839,"Bournemouth, Christchurch and Poole",ALL,ALL,Level 2,83.07562553
2022,2941,South West,E06000058,839,"Bournemouth, Christchurch and Poole",ALL,No SEN,Level 2,88.8133288
2022,109,South West,E06000058,839,"Bournemouth, Christchurch and Poole",ALL,SEN with statements or EHC plans,Level 2,22.93577982
2022,507,South West,E06000058,839,"Bournemouth, Christchurch and Poole",ALL,SEN without statements or EHC plans,Level 2,62.72189349
2022,3185,South West,E06000058,839,"Bournemouth, Christchurch and Poole",Not eligible for FSM,ALL,Level 2,85.99686028
2022,372,South West,E06000058,839,"Bournemouth, Christchurch and Poole",Eligible for FSM,ALL,Level 2,58.06451613
2022,6855,South West,E10000008,878,Devon,ALL,ALL,Level 2,82.68417214
2022,5769,South West,E10000008,878,Devon,ALL,No SEN,Level 2,88.21286185
2022,316,South West,E10000008,878,Devon,ALL,SEN with statements or EHC plans,Level 2,36.70886076
2022,770,South West,E10000008,878,Devon,ALL,SEN without statements or EHC plans,Level 2,60.12987013
2022,6204,South West,E10000008,878,Devon,Not eligible for FSM,ALL,Level 2,85.09026435
2022,651,South West,E10000008,878,Devon,Eligible for FSM,ALL,Level 2,59.75422427
2022,3550,South West,E10000009,835,Dorset,ALL,ALL,Level 2,83.49295775
2022,3023,South West,E10000009,835,Dorset,ALL,No SEN,Level 2,88.4882567
2022,115,South West,E10000009,835,Dorset,ALL,SEN with statements or EHC plans,Level 2,29.56521739
2022,412,South West,E10000009,835,Dorset,ALL,SEN without statements or EHC plans,Level 2,61.89320388
2022,3093,South West,E10000009,835,Dorset,Not eligible for FSM,ALL,Level 2,85.93598448
2022,457,South West,E10000009,835,Dorset,Eligible for FSM,ALL,Level 2,66.95842451
2022,6418,South West,E10000013,916,Gloucestershire,ALL,ALL,Level 2,83.87348084
2022,5549,South West,E10000013,916,Gloucestershire,ALL,No SEN,Level 2,88.62858173
2022,197,South West,E10000013,916,Gloucestershire,ALL,SEN with statements or EHC plans,Level 2,32.99492386
2022,672,South West,E10000013,916,Gloucestershire,ALL,SEN without statements or EHC plans,Level 2,59.52380952
2022,5862,South West,E10000013,916,Gloucestershire,Not eligible for FSM,ALL,Level 2,86.48925281
2022,556,South West,E10000013,916,Gloucestershire,Eligible for FSM,ALL,Level 2,56.29496403
2022,4951,South West,E10000027,933,Somerset,ALL,ALL,Level 2,80.73116542
2022,4309,South West,E10000027,933,Somerset,ALL,No SEN,Level 2,85.68113251
2022,120,South West,E10000027,933,Somerset,ALL,SEN with statements or EHC plans,Level 2,15.83333333
2022,522,South West,E10000027,933,Somerset,ALL,SEN without statements or EHC plans,Level 2,54.78927203
2022,1566,London,E09000021,314,Kingston upon Thames,ALL,ALL,Level 3,77.5862069
2022,1417,London,E09000021,314,Kingston upon Thames,ALL,No SEN,Level 3,81.65137615
2022,59,London,E09000021,314,Kingston upon Thames,ALL,SEN with statements or EHC plans,Level 3,22.03389831
2022,90,London,E09000021,314,Kingston upon Thames,ALL,SEN without statements or EHC plans,Level 3,50
2022,1457,London,E09000021,314,Kingston upon Thames,Not eligible for FSM,ALL,Level 3,79.34111187
2022,109,London,E09000021,314,Kingston upon Thames,Eligible for FSM,ALL,Level 3,54.12844037
2022,2234,London,E09000022,208,Lambeth,ALL,ALL,Level 3,63.3393017
2022,1840,London,E09000022,208,Lambeth,ALL,No SEN,Level 3,69.23913043
2022,123,London,E09000022,208,Lambeth,ALL,SEN with statements or EHC plans,Level 3,19.51219512
2022,271,London,E09000022,208,Lambeth,ALL,SEN without statements or EHC plans,Level 3,43.17343173
2022,1652,London,E09000022,208,Lambeth,Not eligible for FSM,ALL,Level 3,66.76755448
2022,582,London,E09000022,208,Lambeth,Eligible for FSM,ALL,Level 3,53.60824742
2022,2194,London,E09000023,209,Lewisham,ALL,ALL,Level 3,64.81312671
2022,1857,London,E09000023,209,Lewisham,ALL,No SEN,Level 3,69.41303177
2022,93,London,E09000023,209,Lewisham,ALL,SEN with statements or EHC plans,Level 3,9.677419355
2022,244,London,E09000023,209,Lewisham,ALL,SEN without statements or EHC plans,Level 3,50.81967213
2022,1722,London,E09000023,209,Lewisham,Not eligible for FSM,ALL,Level 3,68.98954704
2022,472,London,E09000023,209,Lewisham,Eligible for FSM,ALL,Level 3,49.57627119
2022,1476,London,E09000024,315,Merton,ALL,ALL,Level 3,68.90243902
2022,1209,London,E09000024,315,Merton,ALL,No SEN,Level 3,75.10339123
2022,80,London,E09000024,315,Merton,ALL,SEN with statements or EHC plans,Level 3,23.75
2022,187,London,E09000024,315,Merton,ALL,SEN without statements or EHC plans,Level 3,48.12834225
2022,1227,London,E09000024,315,Merton,Not eligible for FSM,ALL,Level 3,73.75713121
2022,249,London,E09000024,315,Merton,Eligible for FSM,ALL,Level 3,44.97991968
2022,3992,London,E09000025,316,Newham,ALL,ALL,Level 3,70.69138277
2022,3458,London,E09000025,316,Newham,ALL,No SEN,Level 3,75.50607287
2022,51,London,E09000025,316,Newham,ALL,SEN with statements or EHC plans,Level 3,11.76470588
2022,483,London,E09000025,316,Newham,ALL,SEN without statements or EHC plans,Level 3,42.44306418
2022,3154,London,E09000025,316,Newham,Not eligible for FSM,ALL,Level 3,73.46227013
2022,838,London,E09000025,316,Newham,Eligible for FSM,ALL,Level 3,60.26252983
2022,3750,London,E09000026,317,Redbridge,ALL,ALL,Level 3,79.89333333
2022,3256,London,E09000026,317,Redbridge,ALL,No SEN,Level 3,83.44594595
2022,117,London,E09000026,317,Redbridge,ALL,SEN with statements or EHC plans,Level 3,32.47863248
2022,377,London,E09000026,317,Redbridge,ALL,SEN without statements or EHC plans,Level 3,63.92572944
2022,3196,London,E09000026,317,Redbridge,Not eligible for FSM,ALL,Level 3,82.04005006
2022,554,London,E09000026,317,Redbridge,Eligible for FSM,ALL,Level 3,67.50902527
2022,1599,London,E09000027,318,Richmond upon Thames,ALL,ALL,Level 3,73.85866166
2022,1312,London,E09000027,318,Richmond upon Thames,ALL,No SEN,Level 3,80.33536585
2022,97,London,E09000027,318,Richmond upon Thames,ALL,SEN with statements or EHC plans,Level 3,25.77319588
2022,190,London,E09000027,318,Richmond upon Thames,ALL,SEN without statements or EHC plans,Level 3,53.68421053
2022,1416,London,E09000027,318,Richmond upon Thames,Not eligible for FSM,ALL,Level 3,76.90677966
2022,183,London,E09000027,318,Richmond upon Thames,Eligible for FSM,ALL,Level 3,50.27322404
2022,2542,London,E09000028,210,Southwark,ALL,ALL,Level 3,72.02989772
2022,2043,London,E09000028,210,Southwark,ALL,No SEN,Level 3,77.53303965
2022,91,London,E09000028,210,Southwark,ALL,SEN with statements or EHC plans,Level 3,18.68131868
2022,408,London,E09000028,210,Southwark,ALL,SEN without statements or EHC plans,Level 3,56.37254902
2022,1818,London,E09000028,210,Southwark,Not eligible for FSM,ALL,Level 3,76.51265127
2022,724,London,E09000028,210,Southwark,Eligible for FSM,ALL,Level 3,60.77348066
2022,2806,London,E09000029,319,Sutton,ALL,ALL,Level 3,74.76835353
2022,2456,London,E09000029,319,Sutton,ALL,No SEN,Level 3,79.68241042
2022,107,London,E09000029,319,Sutton,ALL,SEN with statements or EHC plans,Level 3,18.69158879
2022,243,London,E09000029,319,Sutton,ALL,SEN without statements or EHC plans,Level 3,49.79423868
2022,2517,London,E09000029,319,Sutton,Not eligible for FSM,ALL,Level 3,77.55264203
2022,289,London,E09000029,319,Sutton,Eligible for FSM,ALL,Level 3,50.51903114
2022,2801,London,E09000030,211,Tower Hamlets,ALL,ALL,Level 3,76.651196
2022,2252,London,E09000030,211,Tower Hamlets,ALL,No SEN,Level 3,83.74777975
2022,150,London,E09000030,211,Tower Hamlets,ALL,SEN with statements or EHC plans,Level 3,20
2022,399,London,E09000030,211,Tower Hamlets,ALL,SEN without statements or EHC plans,Level 3,57.89473684
2022,1649,London,E09000030,211,Tower Hamlets,Not eligible for FSM,ALL,Level 3,79.86658581
2022,1152,London,E09000030,211,Tower Hamlets,Eligible for FSM,ALL,Level 3,72.04861111
2022,2625,London,E09000031,320,Waltham Forest,ALL,ALL,Level 3,70.36190476
2022,2110,London,E09000031,320,Waltham Forest,ALL,No SEN,Level 3,77.53554502
2022,126,London,E09000031,320,Waltham Forest,ALL,SEN with statements or EHC plans,Level 3,7.936507937
2022,389,London,E09000031,320,Waltham Forest,ALL,SEN without statements or EHC plans,Level 3,51.67095116
2022,2153,London,E09000031,320,Waltham Forest,Not eligible for FSM,ALL,Level 3,72.45703669
2022,472,London,E09000031,320,Waltham Forest,Eligible for FSM,ALL,Level 3,60.80508475
2022,1838,London,E09000032,212,Wandsworth,ALL,ALL,Level 3,68.71599565
2022,1396,London,E09000032,212,Wandsworth,ALL,No SEN,Level 3,77.72206304
2022,161,London,E09000032,212,Wandsworth,ALL,SEN with statements or EHC plans,Level 3,16.77018634
2022,281,London,E09000032,212,Wandsworth,ALL,SEN without statements or EHC plans,Level 3,53.7366548
2022,1526,London,E09000032,212,Wandsworth,Not eligible for FSM,ALL,Level 3,72.21494102
2022,312,London,E09000032,212,Wandsworth,Eligible for FSM,ALL,Level 3,51.6025641
2022,1660,London,E09000033,213,Westminster,ALL,ALL,Level 3,75
2022,1329,London,E09000033,213,Westminster,ALL,No SEN,Level 3,80.88788563
2022,65,London,E09000033,213,Westminster,ALL,SEN with statements or EHC plans,Level 3,35.38461538
2022,266,London,E09000033,213,Westminster,ALL,SEN without statements or EHC plans,Level 3,55.26315789
2022,1222,London,E09000033,213,Westminster,Not eligible for FSM,ALL,Level 3,77.33224223
2022,438,London,E09000033,213,Westminster,Eligible for FSM,ALL,Level 3,68.49315068
2022,1002,North East,E06000001,805,Hartlepool,ALL,ALL,Level 3,52.39520958
2022,853,North East,E06000001,805,Hartlepool,ALL,No SEN,Level 3,57.44431419
2022,33,North East,E06000001,805,Hartlepool,ALL,SEN with statements or EHC plans,Level 3,18.18181818
2022,116,North East,E06000001,805,Hartlepool,ALL,SEN without statements or EHC plans,Level 3,25
2022,734,North East,E06000001,805,Hartlepool,Not eligible for FSM,ALL,Level 3,59.94550409
2022,268,North East,E06000001,805,Hartlepool,Eligible for FSM,ALL,Level 3,31.71641791
2022,1367,North East,E06000002,806,Middlesbrough,ALL,ALL,Level 3,47.84198976
2022,1045,North East,E06000002,806,Middlesbrough,ALL,No SEN,Level 3,55.6937799
2022,76,North East,E06000002,806,Middlesbrough,ALL,SEN with statements or EHC plans,Level 3,6.578947368
2022,246,North East,E06000002,806,Middlesbrough,ALL,SEN without statements or EHC plans,Level 3,27.23577236
2022,1015,North East,E06000002,806,Middlesbrough,Not eligible for FSM,ALL,Level 3,54.38423645
2022,352,North East,E06000002,806,Middlesbrough,Eligible for FSM,ALL,Level 3,28.97727273
2022,1547,North East,E06000003,807,Redcar and Cleveland,ALL,ALL,Level 3,55.85003232
2022,1300,North East,E06000003,807,Redcar and Cleveland,ALL,No SEN,Level 3,61.53846154
2022,74,North East,E06000003,807,Redcar and Cleveland,ALL,SEN with statements or EHC plans,Level 3,6.756756757
2022,173,North East,E06000003,807,Redcar and Cleveland,ALL,SEN without statements or EHC plans,Level 3,34.10404624
2022,1295,North East,E06000003,807,Redcar and Cleveland,Not eligible for FSM,ALL,Level 3,60.23166023
2022,252,North East,E06000003,807,Redcar and Cleveland,Eligible for FSM,ALL,Level 3,33.33333333
2022,2022,North East,E06000004,808,Stockton-on-Tees,ALL,ALL,Level 3,57.41839763
2022,1714,North East,E06000004,808,Stockton-on-Tees,ALL,No SEN,Level 3,62.54375729
2022,80,North East,E06000004,808,Stockton-on-Tees,ALL,SEN with statements or EHC plans,Level 3,7.5
2022,228,North East,E06000004,808,Stockton-on-Tees,ALL,SEN without statements or EHC plans,Level 3,36.40350877
2022,1694,North East,E06000004,808,Stockton-on-Tees,Not eligible for FSM,ALL,Level 3,62.63282172
2022,328,North East,E06000004,808,Stockton-on-Tees,Eligible for FSM,ALL,Level 3,30.48780488
2022,1158,North East,E06000005,841,Darlington,ALL,ALL,Level 3,55.78583765
2022,1000,North East,E06000005,841,Darlington,ALL,No SEN,Level 3,59
2022,35,North East,E06000005,841,Darlington,ALL,SEN with statements or EHC plans,Level 3,11.42857143
2022,123,North East,E06000005,841,Darlington,ALL,SEN without statements or EHC plans,Level 3,42.27642276
2022,953,North East,E06000005,841,Darlington,Not eligible for FSM,ALL,Level 3,61.28016789
2022,205,North East,E06000005,841,Darlington,Eligible for FSM,ALL,Level 3,30.24390244
2022,4765,North East,E06000047,840,County Durham,ALL,ALL,Level 3,49.96852046
2022,4177,North East,E06000047,840,County Durham,ALL,No SEN,Level 3,54.24946134
2022,207,North East,E06000047,840,County Durham,ALL,SEN with statements or EHC plans,Level 3,6.763285024
2022,381,North East,E06000047,840,County Durham,ALL,SEN without statements or EHC plans,Level 3,26.50918635
2022,3879,North East,E06000047,840,County Durham,Not eligible for FSM,ALL,Level 3,54.34390307
2022,886,North East,E06000047,840,County Durham,Eligible for FSM,ALL,Level 3,30.81264108
2022,3021,North East,E06000057,929,Northumberland,ALL,ALL,Level 3,59.78152929
2022,2655,North East,E06000057,929,Northumberland,ALL,No SEN,Level 3,64.14312618
2022,148,North East,E06000057,929,Northumberland,ALL,SEN with statements or EHC plans,Level 3,19.59459459
2022,218,North East,E06000057,929,Northumberland,ALL,SEN without statements or EHC plans,Level 3,33.94495413
2022,2638,North East,E06000057,929,Northumberland,Not eligible for FSM,ALL,Level 3,63.41925701
2022,383,North East,E06000057,929,Northumberland,Eligible for FSM,ALL,Level 3,34.72584856
2022,2490,North East,E08000021,391,Newcastle upon Tyne,ALL,ALL,Level 3,52.00803213
2022,2102,North East,E08000021,391,Newcastle upon Tyne,ALL,No SEN,Level 3,57.51665081
2022,101,North East,E08000021,391,Newcastle upon Tyne,ALL,SEN with statements or EHC plans,Level 3,4.95049505
